client_id,age,marital,job,credit_default,education,mortgage
10553,37,married,self-employed,0,basic_9y,0
10554,36,married,technician,0,university_degree,0
10555,40,single,admin_,unknown,university_degree,0
10556,27,single,self-employed,0,university_degree,0
10557,25,married,blue-collar,unknown,basic_9y,0
10558,42,married,services,unknown,high_school,0
10559,36,divorced,services,0,university_degree,0
10560,39,married,unemployed,0,university_degree,0
10561,32,married,self-employed,0,professional_course,0
10562,30,married,technician,unknown,high_school,0
10563,32,married,blue-collar,unknown,basic_4y,0
10564,34,married,admin_,0,university_degree,1
10565,30,single,blue-collar,0,basic_4y,0
10566,50,single,management,0,university_degree,0
10567,54,married,blue-collar,unknown,basic_9y,0
10568,47,single,housemaid,0,basic_4y,0
10569,32,married,self-employed,0,professional_course,0
10570,56,married,technician,unknown,professional_course,0
10571,30,single,admin_,unknown,high_school,1
10572,34,single,admin_,0,high_school,0
10573,38,married,admin_,0,university_degree,1
10574,49,divorced,admin_,0,university_degree,unknown
10575,35,single,technician,0,university_degree,0
10576,45,single,blue-collar,unknown,basic_4y,0
10577,32,single,unemployed,unknown,high_school,0
10578,47,married,blue-collar,unknown,basic_6y,1
10579,36,married,technician,0,university_degree,0
10580,50,married,management,unknown,high_school,1
10581,50,married,technician,0,professional_course,1
10582,25,married,technician,0,high_school,0
10583,37,single,blue-collar,unknown,basic_6y,unknown
10584,31,married,blue-collar,0,basic_6y,1
10585,38,single,admin_,0,basic_9y,0
10586,45,married,technician,0,university_degree,1
10587,36,married,unemployed,0,high_school,1
10588,38,single,technician,0,university_degree,0
10589,36,married,blue-collar,0,basic_9y,unknown
10590,36,married,blue-collar,0,basic_9y,unknown
10591,53,married,management,unknown,university_degree,0
10592,45,married,admin_,0,high_school,1
10593,34,married,management,0,university_degree,1
10594,47,married,blue-collar,unknown,basic_9y,1
10595,49,married,blue-collar,unknown,basic_9y,0
10596,31,single,technician,0,university_degree,0
10597,38,married,management,unknown,high_school,1
10598,57,single,retired,0,professional_course,0
10599,49,married,blue-collar,0,basic_9y,1
10600,51,married,blue-collar,unknown,basic_4y,1
10601,39,divorced,admin_,0,high_school,0
10602,54,married,management,0,university_degree,1
10603,52,married,services,0,high_school,1
10604,46,married,blue-collar,0,university_degree,1
10605,41,married,technician,0,university_degree,0
10606,40,married,admin_,0,high_school,unknown
10607,38,married,blue-collar,unknown,basic_9y,1
10608,37,married,blue-collar,0,high_school,1
10609,31,married,services,unknown,high_school,1
10610,48,married,blue-collar,0,basic_6y,1
10611,44,divorced,technician,0,professional_course,0
10612,36,single,technician,0,university_degree,1
10613,32,married,self-employed,0,basic_9y,unknown
10614,27,single,entrepreneur,0,university_degree,0
10615,35,married,blue-collar,0,basic_9y,1
10616,33,married,blue-collar,unknown,basic_9y,0
10617,37,married,technician,unknown,professional_course,1
10618,36,married,technician,0,high_school,0
10619,39,married,blue-collar,0,basic_6y,1
10620,33,married,entrepreneur,0,university_degree,1
10621,45,married,unknown,0,,0
10622,30,married,blue-collar,0,basic_6y,0
10623,44,single,technician,0,,1
10624,42,married,blue-collar,unknown,basic_9y,0
10625,32,single,management,0,university_degree,1
10626,37,married,admin_,0,high_school,1
10627,39,married,unemployed,unknown,basic_9y,1
10628,42,divorced,blue-collar,0,high_school,1
10629,30,single,technician,0,university_degree,0
10630,33,divorced,unemployed,0,professional_course,1
10631,39,married,blue-collar,unknown,basic_9y,1
10632,43,married,technician,0,professional_course,0
10633,56,divorced,housemaid,unknown,basic_4y,1
10634,38,married,admin_,0,university_degree,0
10635,51,married,blue-collar,unknown,basic_4y,0
10636,44,divorced,admin_,unknown,high_school,0
10637,36,married,management,0,university_degree,1
10638,41,married,services,unknown,high_school,1
10639,39,single,student,0,,1
10640,32,married,technician,0,professional_course,1
10641,49,single,admin_,unknown,,unknown
10642,47,married,admin_,0,university_degree,0
10643,33,married,blue-collar,0,basic_9y,0
10644,47,married,technician,0,professional_course,0
10645,37,married,blue-collar,unknown,basic_6y,0
10646,45,divorced,admin_,unknown,university_degree,1
10647,38,married,blue-collar,0,professional_course,0
10648,57,married,housemaid,unknown,basic_6y,0
10649,57,married,self-employed,unknown,,1
10650,31,married,admin_,0,high_school,1
10651,35,married,blue-collar,0,basic_6y,0
10652,58,married,retired,0,basic_4y,1
10653,57,divorced,management,unknown,university_degree,1
10654,30,single,technician,0,professional_course,0
10655,50,married,admin_,unknown,university_degree,1
10656,43,married,unemployed,unknown,basic_9y,1
10657,33,married,technician,0,university_degree,0
10658,32,single,admin_,0,university_degree,1
10659,28,married,entrepreneur,0,basic_9y,1
10660,30,single,self-employed,0,university_degree,0
10661,37,married,management,0,university_degree,0
10662,50,divorced,services,0,high_school,0
10663,31,married,blue-collar,unknown,basic_9y,1
10664,27,married,housemaid,unknown,basic_9y,1
10665,35,single,services,unknown,high_school,1
10666,22,single,student,0,high_school,unknown
10667,50,married,blue-collar,unknown,basic_4y,0
10668,37,married,technician,unknown,high_school,1
10669,25,single,unemployed,unknown,high_school,1
10670,40,married,admin_,0,university_degree,1
10671,57,married,management,unknown,university_degree,1
10672,50,divorced,blue-collar,unknown,basic_9y,0
10673,43,single,admin_,0,high_school,0
10674,60,married,self-employed,unknown,professional_course,0
10675,44,married,technician,0,professional_course,1
10676,33,married,services,unknown,high_school,1
10677,55,married,retired,0,professional_course,0
10678,45,married,blue-collar,unknown,basic_6y,0
10679,33,single,technician,0,professional_course,1
10680,56,divorced,unemployed,unknown,university_degree,1
10681,54,married,technician,0,professional_course,1
10682,53,married,blue-collar,0,basic_9y,0
10683,41,divorced,admin_,0,high_school,1
10684,28,single,student,unknown,high_school,0
10685,52,divorced,blue-collar,0,high_school,0
10686,27,single,services,0,high_school,1
10687,28,single,technician,0,professional_course,0
10688,40,married,technician,unknown,basic_9y,1
10689,59,married,blue-collar,0,basic_6y,1
10690,41,married,services,0,high_school,1
10691,32,married,blue-collar,0,basic_9y,1
10692,35,married,technician,0,professional_course,1
10693,52,married,technician,0,high_school,0
10694,38,single,admin_,unknown,,0
10695,47,married,technician,0,professional_course,1
10696,37,divorced,services,0,high_school,1
10697,32,married,self-employed,0,basic_9y,1
10698,48,married,blue-collar,unknown,,1
10699,39,married,blue-collar,0,high_school,1
10700,33,married,admin_,0,university_degree,0
10701,36,single,entrepreneur,0,university_degree,0
10702,50,married,entrepreneur,0,university_degree,0
10703,37,single,admin_,0,high_school,1
10704,30,married,entrepreneur,0,professional_course,1
10705,57,married,self-employed,unknown,university_degree,0
10706,36,married,blue-collar,unknown,professional_course,1
10707,30,single,self-employed,0,university_degree,1
10708,33,married,admin_,0,high_school,0
10709,50,married,admin_,0,high_school,1
10710,29,married,services,0,high_school,0
10711,46,married,services,0,professional_course,0
10712,22,single,services,0,basic_4y,1
10713,50,married,admin_,unknown,high_school,1
10714,45,married,management,0,university_degree,1
10715,47,married,admin_,0,university_degree,1
10716,37,married,technician,0,university_degree,1
10717,42,married,self-employed,0,,1
10718,39,married,unemployed,unknown,professional_course,0
10719,37,married,technician,0,professional_course,0
10720,51,married,services,0,high_school,0
10721,55,married,technician,0,basic_9y,1
10722,28,married,admin_,0,high_school,1
10723,43,married,technician,0,professional_course,1
10724,40,married,services,unknown,basic_6y,0
10725,32,married,services,0,basic_9y,0
10726,43,married,admin_,0,university_degree,1
10727,56,married,retired,0,basic_4y,0
10728,26,married,blue-collar,0,basic_9y,1
10729,26,married,admin_,0,high_school,1
10730,36,married,self-employed,0,university_degree,1
10731,38,married,admin_,0,university_degree,0
10732,47,married,blue-collar,unknown,,0
10733,28,married,blue-collar,unknown,basic_6y,1
10734,39,married,admin_,0,high_school,0
10735,50,married,management,unknown,basic_4y,0
10736,40,married,admin_,unknown,high_school,0
10737,50,divorced,housemaid,unknown,basic_4y,1
10738,33,single,admin_,unknown,high_school,0
10739,54,divorced,admin_,0,university_degree,0
10740,29,single,admin_,0,university_degree,0
10741,33,single,admin_,0,university_degree,1
10742,29,married,student,0,high_school,0
10743,27,single,technician,0,high_school,0
10744,57,married,blue-collar,unknown,basic_4y,0
10745,34,single,entrepreneur,0,professional_course,0
10746,28,single,services,0,high_school,0
10747,35,married,admin_,0,university_degree,0
10748,35,married,self-employed,0,basic_9y,1
10749,50,single,blue-collar,unknown,basic_9y,0
10750,45,married,blue-collar,unknown,basic_6y,1
10751,40,married,entrepreneur,unknown,basic_4y,1
10752,41,married,management,0,basic_6y,0
10753,58,single,admin_,unknown,professional_course,0
10754,36,married,blue-collar,unknown,university_degree,0
10755,36,single,admin_,0,university_degree,0
10756,37,married,admin_,0,university_degree,0
10757,37,married,technician,0,high_school,1
10758,42,married,admin_,unknown,high_school,0
10759,54,married,technician,unknown,professional_course,1
10760,39,married,blue-collar,unknown,basic_4y,0
10761,39,married,admin_,0,university_degree,0
10762,30,married,blue-collar,0,basic_4y,0
10763,39,married,entrepreneur,0,high_school,0
10764,40,single,services,0,high_school,0
10765,37,single,technician,unknown,high_school,0
10766,52,married,unemployed,0,high_school,1
10767,56,married,admin_,0,,1
10768,43,married,blue-collar,0,basic_6y,1
10769,31,married,management,0,high_school,1
10770,42,married,unemployed,0,professional_course,1
10771,26,single,admin_,0,basic_4y,1
10772,39,married,services,0,high_school,0
10773,42,married,management,0,basic_9y,1
10774,44,single,services,0,high_school,0
10775,30,divorced,blue-collar,0,basic_9y,1
10776,42,married,blue-collar,unknown,basic_6y,0
10777,45,married,unknown,unknown,,1
10778,44,married,entrepreneur,unknown,basic_4y,0
10779,44,married,blue-collar,unknown,high_school,0
10780,28,married,management,unknown,high_school,0
10781,45,married,blue-collar,unknown,basic_4y,0
10782,35,divorced,unemployed,0,basic_4y,1
10783,37,single,technician,0,university_degree,1
10784,24,single,admin_,0,university_degree,1
10785,30,married,technician,unknown,university_degree,0
10786,43,married,blue-collar,unknown,basic_6y,1
10787,32,divorced,technician,0,professional_course,1
10788,36,single,admin_,0,high_school,1
10789,44,divorced,admin_,0,high_school,0
10790,46,divorced,blue-collar,0,basic_6y,1
10791,45,married,management,0,university_degree,1
10792,29,divorced,technician,0,university_degree,0
10793,51,married,blue-collar,unknown,basic_4y,1
10794,37,single,blue-collar,0,university_degree,0
10795,55,married,housemaid,0,university_degree,1
10796,38,divorced,blue-collar,0,basic_6y,1
10797,59,married,admin_,0,university_degree,1
10798,32,divorced,self-employed,unknown,professional_course,1
10799,58,married,blue-collar,0,high_school,0
10800,32,married,blue-collar,unknown,basic_9y,1
10801,54,married,blue-collar,0,high_school,1
10802,38,married,unemployed,unknown,basic_9y,1
10803,49,married,blue-collar,unknown,basic_4y,1
10804,43,married,services,0,high_school,0
10805,36,divorced,admin_,0,high_school,1
10806,52,married,admin_,unknown,university_degree,1
10807,43,single,technician,0,professional_course,unknown
10808,28,single,admin_,0,high_school,0
10809,46,divorced,technician,0,professional_course,0
10810,42,married,housemaid,unknown,,1
10811,31,married,blue-collar,0,basic_9y,0
10812,38,married,blue-collar,0,basic_9y,0
10813,50,married,services,0,high_school,1
10814,39,single,services,0,high_school,1
10815,34,married,technician,0,university_degree,1
10816,30,single,management,0,university_degree,1
10817,51,married,technician,0,high_school,0
10818,43,married,admin_,unknown,high_school,0
10819,26,single,admin_,0,high_school,0
10820,35,married,admin_,0,university_degree,1
10821,24,married,entrepreneur,0,university_degree,1
10822,51,divorced,blue-collar,0,basic_4y,0
10823,31,divorced,unemployed,0,basic_4y,1
10824,45,married,entrepreneur,unknown,university_degree,0
10825,30,single,student,0,university_degree,1
10826,46,divorced,unemployed,0,basic_9y,0
10827,44,single,admin_,0,high_school,0
10828,26,single,blue-collar,0,,1
10829,38,married,blue-collar,0,basic_6y,0
10830,30,married,admin_,0,university_degree,0
10831,33,single,blue-collar,0,basic_9y,1
10832,31,single,blue-collar,0,basic_9y,0
10833,47,single,blue-collar,unknown,basic_4y,0
10834,57,married,retired,unknown,,1
10835,36,single,blue-collar,0,high_school,1
10836,30,married,services,0,high_school,1
10837,40,divorced,blue-collar,unknown,basic_9y,unknown
10838,32,married,services,0,professional_course,unknown
10839,45,married,entrepreneur,0,,0
10840,29,single,technician,0,high_school,0
10841,37,married,management,0,university_degree,1
10842,45,married,blue-collar,unknown,,0
10843,48,married,technician,unknown,professional_course,1
10844,35,divorced,admin_,unknown,basic_9y,1
10845,34,married,admin_,0,university_degree,1
10846,42,married,technician,0,basic_6y,1
10847,32,single,admin_,unknown,high_school,0
10848,31,married,technician,0,professional_course,0
10849,38,single,admin_,0,university_degree,1
10850,30,married,blue-collar,0,basic_6y,0
10851,54,married,housemaid,unknown,basic_4y,0
10852,38,single,admin_,unknown,basic_9y,1
10853,25,single,blue-collar,0,basic_9y,0
10854,25,single,services,0,professional_course,0
10855,51,divorced,unemployed,unknown,university_degree,1
10856,35,single,blue-collar,unknown,basic_4y,0
10857,28,single,admin_,0,university_degree,0
10858,47,married,services,0,high_school,unknown
10859,35,single,technician,0,professional_course,0
10860,51,single,blue-collar,unknown,basic_9y,1
10861,28,single,technician,unknown,university_degree,0
10862,34,married,services,0,basic_9y,0
10863,27,married,blue-collar,unknown,basic_4y,0
10864,31,married,services,0,high_school,1
10865,35,married,technician,0,professional_course,0
10866,56,married,management,0,university_degree,0
10867,31,single,services,0,basic_6y,0
10868,41,divorced,blue-collar,0,basic_4y,1
10869,58,married,blue-collar,unknown,basic_4y,1
10870,38,married,blue-collar,unknown,basic_6y,0
10871,47,married,services,unknown,high_school,1
10872,46,married,blue-collar,unknown,basic_4y,0
10873,56,married,retired,unknown,high_school,0
10874,47,married,services,unknown,high_school,0
10875,33,single,admin_,0,high_school,0
10876,55,married,technician,unknown,professional_course,1
10877,47,married,services,unknown,high_school,1
