client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
10682,8,668,0,nonexistent,0
10683,2,204,0,nonexistent,0
10684,9,256,0,nonexistent,0
10685,2,676,0,nonexistent,1
10686,2,170,0,nonexistent,0
10687,2,63,0,nonexistent,0
10688,2,168,0,nonexistent,0
10689,2,133,0,nonexistent,0
10690,3,153,0,nonexistent,0
10691,3,118,0,nonexistent,0
10692,3,117,0,nonexistent,0
10693,2,572,0,nonexistent,0
10694,2,681,0,nonexistent,0
10695,6,59,0,nonexistent,0
10696,4,42,0,nonexistent,0
10697,2,408,0,nonexistent,0
10698,2,127,0,nonexistent,0
10699,2,314,0,nonexistent,0
10700,2,277,0,nonexistent,0
10701,2,140,0,nonexistent,0
10702,2,424,0,nonexistent,0
10703,3,159,0,nonexistent,0
10704,3,775,0,nonexistent,1
10705,7,187,0,nonexistent,0
10706,3,102,0,nonexistent,0
10707,3,2621,0,nonexistent,1
10708,2,96,0,nonexistent,0
10709,2,167,0,nonexistent,0
10710,2,200,0,nonexistent,0
10711,3,75,0,nonexistent,0
10712,2,249,0,nonexistent,0
10713,5,85,0,nonexistent,0
10714,7,134,0,nonexistent,0
10715,2,50,0,nonexistent,0
10716,2,173,0,nonexistent,0
10717,3,60,0,nonexistent,0
10718,4,320,0,nonexistent,0
10719,3,854,0,nonexistent,0
10720,2,236,0,nonexistent,0
10721,2,183,0,nonexistent,0
10722,3,185,0,nonexistent,0
10723,2,41,0,nonexistent,0
10724,3,39,0,nonexistent,0
10725,3,138,0,nonexistent,0
10726,6,411,0,nonexistent,0
10727,3,394,0,nonexistent,0
10728,3,209,0,nonexistent,0
10729,2,266,0,nonexistent,0
10730,7,134,0,nonexistent,0
10731,2,311,0,nonexistent,0
10732,5,705,0,nonexistent,0
10733,2,89,0,nonexistent,0
10734,6,93,0,nonexistent,0
10735,3,847,0,nonexistent,0
10736,5,675,0,nonexistent,0
10737,27,273,0,nonexistent,0
10738,7,162,0,nonexistent,0
10739,4,213,0,nonexistent,0
10740,6,641,0,nonexistent,0
10741,2,61,0,nonexistent,0
10742,2,136,0,nonexistent,0
10743,2,187,0,nonexistent,0
10744,5,332,0,nonexistent,0
10745,2,76,0,nonexistent,0
10746,3,406,0,nonexistent,0
10747,3,544,0,nonexistent,0
10748,2,363,0,nonexistent,0
10749,2,756,0,nonexistent,0
10750,2,117,0,nonexistent,0
10751,6,76,0,nonexistent,0
10752,2,271,0,nonexistent,0
10753,2,203,0,nonexistent,0
10754,2,338,0,nonexistent,0
10755,10,70,0,nonexistent,0
10756,6,198,0,nonexistent,0
10757,4,398,0,nonexistent,0
10758,2,956,0,nonexistent,0
10759,4,76,0,nonexistent,0
10760,16,264,0,nonexistent,0
10761,9,979,0,nonexistent,0
10762,4,89,0,nonexistent,0
10763,6,135,0,nonexistent,0
10764,4,420,0,nonexistent,0
10765,3,548,0,nonexistent,0
10766,2,235,0,nonexistent,0
10767,2,87,0,nonexistent,0
10768,4,169,0,nonexistent,0
10769,2,343,0,nonexistent,0
10770,2,88,0,nonexistent,0
10771,6,68,0,nonexistent,0
10772,2,77,0,nonexistent,0
10773,3,116,0,nonexistent,0
10774,3,363,0,nonexistent,0
10775,3,116,0,nonexistent,0
10776,2,311,0,nonexistent,0
10777,5,138,0,nonexistent,0
10778,2,48,0,nonexistent,0
10779,2,390,0,nonexistent,0
10780,6,61,0,nonexistent,0
10781,2,65,0,nonexistent,0
10782,3,637,0,nonexistent,0
10783,3,117,0,nonexistent,0
10784,21,128,0,nonexistent,0
10785,6,130,0,nonexistent,0
10786,3,193,0,nonexistent,0
10787,3,269,0,nonexistent,0
10788,7,150,0,nonexistent,0
10789,4,132,0,nonexistent,0
10790,3,1208,0,nonexistent,0
10791,2,228,0,nonexistent,0
10792,2,585,0,nonexistent,0
10793,2,334,0,nonexistent,0
10794,7,229,0,nonexistent,0
10795,3,441,0,nonexistent,0
10796,6,60,0,nonexistent,0
10797,2,47,0,nonexistent,0
10798,3,235,0,nonexistent,0
10799,3,270,0,nonexistent,0
10800,5,192,0,nonexistent,0
10801,7,26,0,nonexistent,0
10802,3,89,0,nonexistent,0
10803,7,61,0,nonexistent,0
10804,5,386,0,nonexistent,0
10805,4,54,0,nonexistent,0
10806,3,272,0,nonexistent,0
10807,3,35,0,nonexistent,0
10808,8,284,0,nonexistent,0
10809,2,53,0,nonexistent,0
10810,5,311,0,nonexistent,0
10811,2,245,0,nonexistent,0
10812,3,151,0,nonexistent,0
10813,6,64,0,nonexistent,0
10814,3,205,0,nonexistent,0
10815,2,250,0,nonexistent,0
10816,1,66,0,nonexistent,0
10817,6,137,0,nonexistent,0
10818,1,30,0,nonexistent,0
10819,1,72,0,nonexistent,0
10820,4,284,0,nonexistent,0
10821,4,126,0,nonexistent,0
10822,1,120,0,nonexistent,0
10823,1,48,0,nonexistent,0
10824,9,262,0,nonexistent,0
10825,4,1062,0,nonexistent,0
10826,3,283,0,nonexistent,0
10827,1,295,0,nonexistent,0
10828,1,203,0,nonexistent,0
10829,1,37,0,nonexistent,0
10830,1,18,0,nonexistent,0
10831,1,18,0,nonexistent,0
10832,7,350,0,nonexistent,0
10833,1,190,0,nonexistent,0
10834,1,54,0,nonexistent,0
10835,1,835,0,nonexistent,1
10836,2,421,0,nonexistent,0
10837,1,104,0,nonexistent,0
10838,3,164,0,nonexistent,0
10839,5,89,0,nonexistent,0
10840,3,112,0,nonexistent,0
10841,3,744,0,nonexistent,0
10842,11,503,0,nonexistent,0
10843,2,321,0,nonexistent,0
10844,10,24,0,nonexistent,0
10845,4,102,0,nonexistent,0
10846,3,261,0,nonexistent,0
10847,5,213,0,nonexistent,0
10848,2,371,0,nonexistent,1
10849,2,190,0,nonexistent,0
10850,4,114,0,nonexistent,0
10851,5,221,0,nonexistent,0
10852,5,247,0,nonexistent,0
10853,2,680,0,nonexistent,0
10854,4,185,0,nonexistent,0
10855,2,110,0,nonexistent,0
10856,2,172,0,nonexistent,0
10857,3,156,0,nonexistent,0
10858,4,347,0,nonexistent,0
10859,3,394,0,nonexistent,0
10860,2,573,0,nonexistent,0
10861,2,262,0,nonexistent,0
10862,3,37,0,nonexistent,0
10863,3,72,0,nonexistent,0
10864,3,417,0,nonexistent,0
10865,2,1528,0,nonexistent,1
10866,4,154,0,nonexistent,0
10867,3,533,0,nonexistent,0
10868,1,122,0,nonexistent,0
10869,3,23,0,nonexistent,0
10870,1,82,0,nonexistent,0
10871,1,55,0,nonexistent,0
10872,1,67,0,nonexistent,0
10873,1,83,0,nonexistent,0
10874,1,311,0,nonexistent,0
10875,1,113,0,nonexistent,0
10876,1,59,0,nonexistent,0
10877,1,551,0,nonexistent,0
10878,1,367,0,nonexistent,0
10879,1,220,0,nonexistent,0
10880,1,15,0,nonexistent,0
10881,1,56,0,nonexistent,0
10882,1,173,0,nonexistent,0
10883,8,97,0,nonexistent,0
10884,1,199,0,nonexistent,0
10885,1,94,0,nonexistent,0
10886,1,15,0,nonexistent,0
10887,1,142,0,nonexistent,0
10888,1,220,0,nonexistent,0
10889,1,417,0,nonexistent,0
10890,1,192,0,nonexistent,0
10891,1,443,0,nonexistent,0
10892,1,115,0,nonexistent,0
10893,1,1487,0,nonexistent,0
10894,1,68,0,nonexistent,0
10895,3,54,0,nonexistent,0
10896,1,159,0,nonexistent,0
10897,1,335,0,nonexistent,0
10898,1,104,0,nonexistent,0
10899,1,236,0,nonexistent,0
10900,1,300,0,nonexistent,0
10901,1,163,0,nonexistent,0
10902,1,156,0,nonexistent,0
10903,1,103,0,nonexistent,0
10904,1,269,0,nonexistent,0
10905,1,187,0,nonexistent,0
10906,1,41,0,nonexistent,0
10907,1,1540,0,nonexistent,1
10908,1,310,0,nonexistent,0
10909,1,147,0,nonexistent,0
10910,1,129,0,nonexistent,0
10911,1,208,0,nonexistent,0
10912,1,124,0,nonexistent,0
10913,1,67,0,nonexistent,0
10914,1,1218,0,nonexistent,0
10915,1,362,0,nonexistent,0
10916,1,973,0,nonexistent,1
10917,4,36,0,nonexistent,0
10918,1,138,0,nonexistent,0
10919,6,132,0,nonexistent,0
10920,1,1009,0,nonexistent,0
10921,10,55,0,nonexistent,0
10922,1,105,0,nonexistent,0
10923,2,339,0,nonexistent,0
10924,1,355,0,nonexistent,0
10925,2,466,0,nonexistent,0
10926,1,94,0,nonexistent,0
10927,1,227,0,nonexistent,0
10928,1,65,0,nonexistent,0
10929,1,387,0,nonexistent,0
10930,5,379,0,nonexistent,0
10931,1,401,0,nonexistent,0
10932,4,205,0,nonexistent,0
10933,2,332,0,nonexistent,0
10934,1,567,0,nonexistent,0
10935,1,200,0,nonexistent,0
10936,1,537,0,nonexistent,1
10937,1,476,0,nonexistent,0
10938,2,29,0,nonexistent,0
10939,2,290,0,nonexistent,0
10940,1,74,0,nonexistent,0
10941,1,76,0,nonexistent,0
10942,1,26,0,nonexistent,0
10943,1,27,0,nonexistent,0
10944,1,632,0,nonexistent,0
10945,1,316,0,nonexistent,0
10946,1,440,0,nonexistent,0
10947,6,52,0,nonexistent,0
10948,2,59,0,nonexistent,0
10949,1,243,0,nonexistent,0
10950,3,190,0,nonexistent,0
10951,2,81,0,nonexistent,0
10952,3,58,0,nonexistent,0
10953,2,356,0,nonexistent,0
10954,3,320,0,nonexistent,0
10955,1,221,0,nonexistent,0
10956,1,453,0,nonexistent,0
10957,1,345,0,nonexistent,0
10958,3,146,0,nonexistent,0
10959,29,248,0,nonexistent,0
10960,2,324,0,nonexistent,0
10961,1,609,0,nonexistent,0
10962,9,16,0,nonexistent,0
10963,1,392,0,nonexistent,0
10964,1,422,0,nonexistent,0
10965,1,101,0,nonexistent,0
10966,4,577,0,nonexistent,0
10967,2,319,0,nonexistent,0
10968,3,112,0,nonexistent,0
10969,1,308,0,nonexistent,0
10970,1,43,0,nonexistent,0
10971,2,149,0,nonexistent,0
10972,1,36,0,nonexistent,0
10973,1,324,0,nonexistent,0
10974,4,100,0,nonexistent,0
10975,12,209,0,nonexistent,0
10976,1,105,0,nonexistent,0
10977,1,707,0,nonexistent,1
10978,3,119,0,nonexistent,0
10979,1,695,0,nonexistent,1
10980,11,13,0,nonexistent,0
10981,1,1255,0,nonexistent,1
10982,19,11,0,nonexistent,0
10983,2,255,0,nonexistent,0
10984,2,50,0,nonexistent,0
10985,2,373,0,nonexistent,0
10986,6,18,0,nonexistent,0
10987,2,108,0,nonexistent,0
10988,14,307,0,nonexistent,0
10989,17,142,0,nonexistent,0
10990,3,78,0,nonexistent,0
10991,7,376,0,nonexistent,0
10992,2,155,0,nonexistent,0
10993,1,188,0,nonexistent,0
10994,1,326,0,nonexistent,0
10995,7,443,0,nonexistent,0
10996,3,802,0,nonexistent,0
10997,2,64,0,nonexistent,0
10998,16,36,0,nonexistent,0
10999,5,18,0,nonexistent,0
11000,4,89,0,nonexistent,0
11001,2,359,0,nonexistent,0
11002,2,257,0,nonexistent,0
11003,30,19,0,nonexistent,0
11004,2,404,0,nonexistent,0
11005,2,146,0,nonexistent,0
11006,2,234,0,nonexistent,0
11007,14,13,0,nonexistent,0
11008,3,297,0,nonexistent,0
11009,9,156,0,nonexistent,0
11010,12,636,0,nonexistent,0
11011,3,300,0,nonexistent,0
11012,1,2093,0,nonexistent,1
11013,2,37,0,nonexistent,0
11014,3,61,0,nonexistent,0
11015,3,793,0,nonexistent,0
11016,4,704,0,nonexistent,1
11017,2,1195,0,nonexistent,0
11018,23,61,0,nonexistent,0
11019,3,96,0,nonexistent,0
11020,9,1066,0,nonexistent,1
11021,2,399,0,nonexistent,0
11022,3,140,0,nonexistent,0
11023,2,121,0,nonexistent,0
11024,5,84,0,nonexistent,0
11025,4,87,0,nonexistent,0
11026,2,108,0,nonexistent,0
11027,10,48,0,nonexistent,0
11028,10,129,0,nonexistent,0
11029,2,242,0,nonexistent,0
11030,3,230,0,nonexistent,0
11031,3,37,0,nonexistent,0
11032,6,130,0,nonexistent,0
11033,41,25,0,nonexistent,0
11034,2,57,0,nonexistent,0
11035,2,154,0,nonexistent,0
11036,2,77,0,nonexistent,0
11037,1,127,0,nonexistent,0
11038,2,313,0,nonexistent,0
11039,1,114,0,nonexistent,0
11040,2,119,0,nonexistent,0
11041,6,305,0,nonexistent,0
11042,2,49,0,nonexistent,0
11043,13,429,0,nonexistent,0
11044,4,51,0,nonexistent,0
11045,3,99,0,nonexistent,0
11046,2,771,0,nonexistent,1
11047,8,41,0,nonexistent,0
11048,2,378,0,nonexistent,0
11049,9,152,0,nonexistent,0
11050,3,491,0,nonexistent,0
11051,1,203,0,nonexistent,0
11052,3,90,0,nonexistent,0
11053,3,135,0,nonexistent,0
11054,5,626,0,nonexistent,0
11055,17,16,0,nonexistent,0
11056,8,125,0,nonexistent,0
11057,8,120,0,nonexistent,0
11058,14,16,0,nonexistent,0
11059,21,354,0,nonexistent,0
11060,2,507,0,nonexistent,0
11061,20,18,0,nonexistent,0
11062,4,90,0,nonexistent,0
11063,2,140,0,nonexistent,0
11064,8,15,0,nonexistent,0
11065,7,23,0,nonexistent,0
11066,2,113,0,nonexistent,0
11067,5,249,0,nonexistent,0
11068,3,445,0,nonexistent,0
11069,3,82,0,nonexistent,0
11070,5,1060,0,nonexistent,1
11071,3,255,0,nonexistent,0
11072,2,55,0,nonexistent,0
11073,11,521,0,nonexistent,0
11074,2,161,0,nonexistent,0
11075,3,340,0,nonexistent,0
11076,3,40,0,nonexistent,0
11077,3,156,0,nonexistent,0
11078,2,375,0,nonexistent,0
11079,4,43,0,nonexistent,0
11080,6,604,0,nonexistent,0
11081,3,1574,0,nonexistent,1
11082,11,29,0,nonexistent,0
11083,13,102,0,nonexistent,0
11084,6,160,0,nonexistent,0
11085,2,136,0,nonexistent,0
11086,1,82,0,nonexistent,0
11087,1,122,0,nonexistent,0
11088,1,185,0,nonexistent,0
11089,1,147,0,nonexistent,0
11090,1,575,0,nonexistent,0
11091,2,39,0,nonexistent,0
11092,5,675,0,nonexistent,0
11093,3,172,0,nonexistent,0
11094,1,97,0,nonexistent,0
11095,1,394,0,nonexistent,0
11096,1,127,0,nonexistent,0
11097,1,176,0,nonexistent,0
11098,1,37,0,nonexistent,0
11099,4,266,0,nonexistent,0
11100,1,618,0,nonexistent,1
11101,1,297,0,nonexistent,0
11102,1,593,0,nonexistent,0
11103,1,446,0,nonexistent,0
11104,1,340,0,nonexistent,0
11105,4,108,0,nonexistent,0
11106,1,638,0,nonexistent,0
11107,9,45,0,nonexistent,0
11108,6,240,0,nonexistent,0
11109,1,70,0,nonexistent,0
11110,1,64,0,nonexistent,0
11111,1,139,0,nonexistent,0
11112,1,820,0,nonexistent,0
11113,1,149,0,nonexistent,0
11114,3,348,0,nonexistent,0
11115,1,71,0,nonexistent,0
11116,1,168,0,nonexistent,0
11117,1,573,0,nonexistent,0
11118,1,209,0,nonexistent,0
11119,1,446,0,nonexistent,0
11120,1,111,0,nonexistent,0
11121,31,34,0,nonexistent,0
11122,1,197,0,nonexistent,0
11123,1,1224,0,nonexistent,1
11124,10,144,0,nonexistent,0
11125,1,75,0,nonexistent,0
11126,1,430,0,nonexistent,0
11127,1,32,0,nonexistent,0
11128,1,268,0,nonexistent,0
11129,2,73,0,nonexistent,0
11130,2,203,0,nonexistent,0
11131,1,252,0,nonexistent,0
11132,5,188,0,nonexistent,0
11133,1,395,0,nonexistent,0
11134,1,170,0,nonexistent,0
11135,1,147,0,nonexistent,0
11136,1,127,0,nonexistent,0
11137,1,22,0,nonexistent,0
11138,1,109,0,nonexistent,0
11139,1,677,0,nonexistent,0
11140,1,167,0,nonexistent,0
11141,1,105,0,nonexistent,0
11142,1,57,0,nonexistent,0
11143,1,220,0,nonexistent,0
11144,1,140,0,nonexistent,0
11145,1,1082,0,nonexistent,0
11146,1,248,0,nonexistent,0
11147,1,11,0,nonexistent,0
11148,1,93,0,nonexistent,0
11149,1,161,0,nonexistent,0
11150,2,653,0,nonexistent,0
11151,1,193,0,nonexistent,0
11152,1,216,0,nonexistent,0
11153,1,291,0,nonexistent,0
11154,1,223,0,nonexistent,0
11155,1,96,0,nonexistent,0
11156,7,477,0,nonexistent,0
11157,1,327,0,nonexistent,0
11158,1,446,0,nonexistent,0
11159,1,159,0,nonexistent,0
11160,1,178,0,nonexistent,0
11161,2,152,0,nonexistent,0
11162,2,169,0,nonexistent,0
11163,3,635,0,nonexistent,0
11164,1,122,0,nonexistent,0
11165,1,136,0,nonexistent,0
11166,1,69,0,nonexistent,0
11167,1,521,0,nonexistent,0
11168,1,201,0,nonexistent,0
11169,4,142,0,nonexistent,0
11170,3,59,0,nonexistent,0
11171,1,66,0,nonexistent,0
11172,1,512,0,nonexistent,1
11173,2,810,0,nonexistent,0
11174,1,138,0,nonexistent,0
11175,4,574,0,nonexistent,0
11176,6,44,0,nonexistent,0
11177,2,145,0,nonexistent,0
11178,2,196,0,nonexistent,0
11179,2,270,0,nonexistent,0
11180,2,252,0,nonexistent,0
11181,1,26,0,nonexistent,0
11182,2,335,0,nonexistent,0
11183,1,89,0,nonexistent,0
11184,1,330,0,nonexistent,0
11185,1,91,0,nonexistent,0
11186,1,361,0,nonexistent,0
11187,1,64,0,nonexistent,0
11188,12,221,0,nonexistent,0
11189,3,84,0,nonexistent,0
11190,1,53,0,nonexistent,0
11191,1,90,0,nonexistent,0
11192,1,141,0,nonexistent,0
11193,1,254,0,nonexistent,0
11194,1,263,0,nonexistent,0
11195,1,212,0,nonexistent,0
11196,1,149,0,nonexistent,0
11197,1,77,0,nonexistent,0
11198,3,374,0,nonexistent,0
11199,1,207,0,nonexistent,0
11200,1,83,0,nonexistent,0
11201,1,289,0,nonexistent,0
11202,1,143,0,nonexistent,0
11203,1,188,0,nonexistent,0
11204,1,106,0,nonexistent,0
11205,3,191,0,nonexistent,0
11206,1,370,0,nonexistent,0
11207,1,487,0,nonexistent,0
11208,1,84,0,nonexistent,0
11209,4,118,0,nonexistent,0
11210,2,56,0,nonexistent,0
11211,1,253,0,nonexistent,0
11212,1,786,0,nonexistent,0
11213,1,239,0,nonexistent,0
11214,1,136,0,nonexistent,0
11215,3,162,0,nonexistent,0
11216,2,219,0,nonexistent,0
11217,1,135,0,nonexistent,0
11218,1,177,0,nonexistent,0
11219,2,252,0,nonexistent,0
11220,3,416,0,nonexistent,0
11221,1,52,0,nonexistent,0
11222,1,32,0,nonexistent,0
11223,2,217,0,nonexistent,0
11224,4,145,0,nonexistent,0
11225,2,93,0,nonexistent,0
11226,1,61,0,nonexistent,0
11227,5,262,0,nonexistent,0
11228,3,246,0,nonexistent,0
11229,3,92,0,nonexistent,0
11230,3,1318,0,nonexistent,1
11231,10,197,0,nonexistent,0
11232,4,282,0,nonexistent,0
11233,2,922,0,nonexistent,1
11234,3,163,0,nonexistent,0
11235,2,26,0,nonexistent,0
11236,2,63,0,nonexistent,0
11237,2,176,0,nonexistent,0
11238,2,67,0,nonexistent,0
11239,1,605,0,nonexistent,0
11240,2,75,0,nonexistent,0
11241,1,1411,0,nonexistent,0
11242,1,83,0,nonexistent,0
11243,1,297,0,nonexistent,0
11244,1,2028,0,nonexistent,1
11245,2,211,0,nonexistent,0
11246,1,453,0,nonexistent,0
11247,4,419,0,nonexistent,0
11248,7,498,0,nonexistent,0
11249,2,202,0,nonexistent,0
11250,1,21,0,nonexistent,0
11251,1,40,0,nonexistent,0
11252,1,148,0,nonexistent,0
11253,1,184,0,nonexistent,0
11254,1,55,0,nonexistent,0
11255,4,952,0,nonexistent,1
11256,1,207,0,nonexistent,0
11257,1,238,0,nonexistent,0
11258,1,318,0,nonexistent,0
11259,1,232,0,nonexistent,0
11260,2,76,0,nonexistent,0
11261,14,153,0,nonexistent,0
11262,1,525,0,nonexistent,0
11263,1,97,0,nonexistent,0
11264,2,216,0,nonexistent,0
11265,1,142,0,nonexistent,0
11266,1,290,0,nonexistent,0
11267,3,280,0,nonexistent,0
11268,1,559,0,nonexistent,0
11269,1,67,0,nonexistent,0
11270,1,235,0,nonexistent,0
11271,1,107,0,nonexistent,0
11272,2,368,0,nonexistent,0
11273,1,74,0,nonexistent,0
11274,1,1136,0,nonexistent,1
11275,1,359,0,nonexistent,0
11276,2,64,0,nonexistent,0
11277,1,73,0,nonexistent,0
11278,9,16,0,nonexistent,0
11279,1,409,0,nonexistent,0
11280,1,65,0,nonexistent,0
11281,2,69,0,nonexistent,0
11282,1,722,0,nonexistent,0
11283,1,133,0,nonexistent,0
11284,1,288,0,nonexistent,0
11285,1,120,0,nonexistent,0
11286,3,43,0,nonexistent,0
11287,1,78,0,nonexistent,0
11288,1,166,0,nonexistent,0
11289,2,30,0,nonexistent,0
11290,16,10,0,nonexistent,0
11291,1,219,0,nonexistent,0
11292,2,164,0,nonexistent,0
11293,1,148,0,nonexistent,0
11294,7,11,0,nonexistent,0
11295,1,130,0,nonexistent,0
11296,2,208,0,nonexistent,0
11297,1,140,0,nonexistent,0
11298,1,559,0,nonexistent,0
11299,1,224,0,nonexistent,0
11300,4,93,0,nonexistent,0
11301,2,177,0,nonexistent,0
11302,2,405,0,nonexistent,0
11303,1,69,0,nonexistent,0
11304,1,1017,0,nonexistent,0
11305,1,385,0,nonexistent,0
11306,5,237,0,nonexistent,0
11307,2,237,0,nonexistent,0
11308,1,202,0,nonexistent,0
11309,1,153,0,nonexistent,0
11310,2,163,0,nonexistent,0
11311,2,97,0,nonexistent,0
11312,4,216,0,nonexistent,0
11313,1,399,0,nonexistent,0
11314,1,234,0,nonexistent,0
11315,3,184,0,nonexistent,0
11316,1,155,0,nonexistent,0
11317,2,500,0,nonexistent,1
11318,2,167,0,nonexistent,0
11319,2,89,0,nonexistent,0
11320,2,92,0,nonexistent,0
11321,1,296,0,nonexistent,0
11322,2,563,0,nonexistent,0
11323,2,146,0,nonexistent,0
11324,2,92,0,nonexistent,0
11325,3,149,0,nonexistent,0
11326,3,80,0,nonexistent,0
11327,7,354,0,nonexistent,0
11328,2,106,0,nonexistent,0
11329,2,111,0,nonexistent,0
11330,2,136,0,nonexistent,0
11331,1,549,0,nonexistent,0
11332,2,267,0,nonexistent,0
11333,2,461,0,nonexistent,0
11334,4,60,0,nonexistent,0
11335,2,117,0,nonexistent,0
11336,8,21,0,nonexistent,0
11337,1,104,0,nonexistent,0
11338,10,15,0,nonexistent,0
11339,2,216,0,nonexistent,0
11340,1,211,0,nonexistent,0
11341,2,71,0,nonexistent,0
11342,18,18,0,nonexistent,0
11343,1,225,0,nonexistent,0
11344,8,59,0,nonexistent,0
11345,3,835,0,nonexistent,1
11346,2,683,0,nonexistent,1
11347,2,258,0,nonexistent,0
11348,1,1012,0,nonexistent,1
11349,2,233,0,nonexistent,0
11350,2,129,0,nonexistent,0
11351,2,91,0,nonexistent,0
11352,2,339,0,nonexistent,0
11353,5,90,0,nonexistent,0
11354,4,112,0,nonexistent,0
11355,7,36,0,nonexistent,0
11356,4,112,0,nonexistent,0
11357,28,9,0,nonexistent,0
11358,5,26,0,nonexistent,0
11359,2,55,0,nonexistent,0
11360,3,2635,0,nonexistent,0
11361,9,138,0,nonexistent,0
11362,2,49,0,nonexistent,0
11363,2,318,0,nonexistent,0
11364,5,326,0,nonexistent,0
11365,2,53,0,nonexistent,0
11366,2,179,0,nonexistent,0
11367,2,262,0,nonexistent,0
11368,2,168,0,nonexistent,0
11369,11,193,0,nonexistent,0
11370,15,333,0,nonexistent,0
11371,2,241,0,nonexistent,0
11372,12,76,0,nonexistent,0
11373,2,37,0,nonexistent,0
11374,2,189,0,nonexistent,0
11375,3,89,0,nonexistent,0
11376,3,112,0,nonexistent,0
11377,2,489,0,nonexistent,0
11378,4,141,0,nonexistent,0
11379,2,241,0,nonexistent,0
11380,6,60,0,nonexistent,0
11381,2,61,0,nonexistent,0
11382,11,24,0,nonexistent,0
11383,4,62,0,nonexistent,0
11384,8,43,0,nonexistent,0
11385,2,75,0,nonexistent,0
11386,3,177,0,nonexistent,0
11387,2,170,0,nonexistent,0
11388,5,42,0,nonexistent,0
11389,12,22,0,nonexistent,0
11390,5,99,0,nonexistent,0
11391,2,139,0,nonexistent,0
11392,2,394,0,nonexistent,0
11393,7,42,0,nonexistent,0
11394,28,41,0,nonexistent,0
11395,2,98,0,nonexistent,0
11396,3,114,0,nonexistent,0
11397,3,191,0,nonexistent,0
11398,2,167,0,nonexistent,0
11399,3,238,0,nonexistent,0
11400,3,73,0,nonexistent,0
11401,2,206,0,nonexistent,0
11402,3,160,0,nonexistent,0
11403,3,156,0,nonexistent,0
11404,2,512,0,nonexistent,0
11405,5,50,0,nonexistent,0
11406,23,23,0,nonexistent,0
11407,3,106,0,nonexistent,0
11408,3,744,0,nonexistent,0
11409,3,109,0,nonexistent,0
11410,2,99,0,nonexistent,0
11411,4,241,0,nonexistent,0
11412,3,246,0,nonexistent,0
11413,3,59,0,nonexistent,0
11414,1,63,0,nonexistent,0
11415,1,54,0,nonexistent,0
11416,1,87,0,nonexistent,0
11417,2,973,0,nonexistent,1
11418,1,122,0,nonexistent,0
11419,1,375,0,nonexistent,0
11420,1,111,0,nonexistent,0
11421,3,50,0,nonexistent,0
11422,1,35,0,nonexistent,0
11423,1,124,0,nonexistent,0
11424,2,157,0,nonexistent,0
11425,1,45,0,nonexistent,0
11426,1,577,0,nonexistent,0
11427,1,134,0,nonexistent,0
11428,1,325,0,nonexistent,0
11429,1,170,0,nonexistent,0
11430,1,124,0,nonexistent,0
11431,1,111,0,nonexistent,0
11432,1,170,0,nonexistent,0
11433,1,40,0,nonexistent,0
11434,2,368,0,nonexistent,0
11435,3,25,0,nonexistent,0
11436,3,528,0,nonexistent,0
11437,1,41,0,nonexistent,0
11438,2,398,0,nonexistent,0
11439,1,361,0,nonexistent,0
11440,1,493,0,nonexistent,0
11441,1,470,0,nonexistent,0
11442,1,282,0,nonexistent,0
11443,1,48,0,nonexistent,0
11444,3,856,0,nonexistent,1
11445,1,606,0,nonexistent,0
11446,1,74,0,nonexistent,0
11447,1,79,0,nonexistent,0
11448,1,153,0,nonexistent,0
11449,1,1210,0,nonexistent,1
11450,2,716,0,nonexistent,1
11451,2,513,0,nonexistent,0
11452,1,158,0,nonexistent,0
11453,1,158,0,nonexistent,0
11454,1,139,0,nonexistent,0
11455,1,273,0,nonexistent,0
11456,1,364,0,nonexistent,0
11457,1,218,0,nonexistent,0
11458,4,115,0,nonexistent,0
11459,1,280,0,nonexistent,0
11460,1,109,0,nonexistent,0
11461,1,115,0,nonexistent,0
11462,1,25,0,nonexistent,0
11463,4,75,0,nonexistent,0
11464,1,64,0,nonexistent,0
11465,1,235,0,nonexistent,0
11466,2,95,0,nonexistent,0
11467,1,231,0,nonexistent,0
11468,2,39,0,nonexistent,0
11469,1,21,0,nonexistent,0
11470,1,31,0,nonexistent,0
11471,1,838,0,nonexistent,1
11472,1,64,0,nonexistent,0
11473,1,1276,0,nonexistent,0
11474,1,27,0,nonexistent,0
11475,1,100,0,nonexistent,0
11476,1,188,0,nonexistent,0
11477,1,141,0,nonexistent,0
11478,1,144,0,nonexistent,0
11479,1,329,0,nonexistent,0
11480,4,45,0,nonexistent,0
11481,1,98,0,nonexistent,0
11482,3,75,0,nonexistent,0
11483,3,41,0,nonexistent,0
11484,18,258,0,nonexistent,0
11485,22,402,0,nonexistent,0
11486,1,60,0,nonexistent,0
